station_eva,direction,train_type,train_number,planned_date,planned_time,actual_date,actual_time,delay_minutes,status,day_of_week
8000207,arrival,R,17005221,2025-04-30,01:44,2025-04-30,01:44,0.2,Slight delay,Wednesday
8000207,arrival,R,17005222,2025-04-30,01:44,2025-04-30,01:44,0.2,Slight delay,Wednesday
8000207,arrival,R,17005223,2025-04-30,01:44,2025-04-30,01:44,0.2,Slight delay,Wednesday
8000207,departure,R,17005221,2025-04-30,01:44,2025-04-30,01:44,0.2,Slight delay,Wednesday
8000207,departure,R,17005222,2025-04-30,01:44,2025-04-30,01:44,0.2,Slight delay,Wednesday
8000207,departure,R,17005223,2025-04-30,01:44,2025-04-30,01:44,0.2,Slight delay,Wednesday
8000207,arrival,R,17005221,2025-04-30,01:44,2025-04-30,01:44,0.2,Slight delay,Wednesday
8000207,arrival,R,17005222,2025-04-30,01:44,2025-04-30,01:44,0.2,Slight delay,Wednesday
8000207,arrival,R,17005223,2025-04-30,01:44,2025-04-30,01:44,0.2,Slight delay,Wednesday
8000207,departure,R,17005221,2025-04-30,01:44,2025-04-30,01:44,0.2,Slight delay,Wednesday
8000207,departure,R,17005222,2025-04-30,01:44,2025-04-30,01:44,0.2,Slight delay,Wednesday
8000207,departure,R,17005223,2025-04-30,01:44,2025-04-30,01:44,0.2,Slight delay,Wednesday
8000207,arrival,R,17005221,2025-04-30,01:44,2025-04-30,01:44,0.2,Slight delay,Wednesday
8000207,arrival,R,17005222,2025-04-30,01:44,2025-04-30,01:44,0.2,Slight delay,Wednesday
8000207,arrival,R,17005223,2025-04-30,01:44,2025-04-30,01:44,0.2,Slight delay,Wednesday
8000207,departure,R,17005221,2025-04-30,01:44,2025-04-30,01:44,0.2,Slight delay,Wednesday
8000207,departure,R,17005222,2025-04-30,01:44,2025-04-30,01:44,0.2,Slight delay,Wednesday
8000207,departure,R,17005223,2025-04-30,01:44,2025-04-30,01:44,0.2,Slight delay,Wednesday
8000207,arrival,R,17005818,2025-04-30,01:45,2025-04-30,01:45,0.5,Slight delay,Wednesday
8000207,departure,R,17005818,2025-04-30,01:45,2025-04-30,01:45,0.5,Slight delay,Wednesday
8000207,arrival,R,17005818,2025-04-30,01:45,2025-04-30,01:45,0.5,Slight delay,Wednesday
8000207,departure,R,17005818,2025-04-30,01:45,2025-04-30,01:45,0.5,Slight delay,Wednesday
8000207,arrival,R,17005818,2025-04-30,01:45,2025-04-30,01:45,0.4,Slight delay,Wednesday
8000207,departure,R,17005818,2025-04-30,01:45,2025-04-30,01:45,0.4,Slight delay,Wednesday
8000207,arrival,R,17005818,2025-04-30,01:45,2025-04-30,01:45,0.5,Slight delay,Wednesday
8000207,departure,R,17005818,2025-04-30,01:45,2025-04-30,01:45,0.5,Slight delay,Wednesday
8000207,departure,R,17005809,2025-04-30,01:45,2025-04-30,01:45,0.4,Slight delay,Wednesday
8000207,arrival,R,17005818,2025-04-30,01:45,2025-04-30,01:45,0.4,Slight delay,Wednesday
8000207,departure,R,17005818,2025-04-30,01:45,2025-04-30,01:45,0.4,Slight delay,Wednesday
8000207,departure,R,17005809,2025-04-30,01:45,2025-04-30,01:45,0.5,Slight delay,Wednesday
8000207,arrival,R,17005818,2025-04-30,01:45,2025-04-30,01:45,0.5,Slight delay,Wednesday
8000207,departure,R,17005818,2025-04-30,01:45,2025-04-30,01:45,0.5,Slight delay,Wednesday
8000207,departure,R,17005809,2025-04-30,01:45,2025-04-30,01:45,0.5,Slight delay,Wednesday
8000207,arrival,R,17005818,2025-04-30,01:45,2025-04-30,01:45,0.5,Slight delay,Wednesday
8000207,departure,R,17005818,2025-04-30,01:45,2025-04-30,01:45,0.5,Slight delay,Wednesday
8000207,departure,R,17005809,2025-04-30,01:45,2025-04-30,01:45,0.4,Slight delay,Wednesday
8000207,departure,R,17005809,2025-04-30,01:45,2025-04-30,01:45,0.5,Slight delay,Wednesday
8000207,arrival,R,17015072,2025-04-30,08:19,2025-04-30,08:19,0.5,Slight delay,Wednesday
8000207,departure,R,17015072,2025-04-30,08:19,2025-04-30,08:19,0.5,Slight delay,Wednesday
8000207,arrival,R,17015112,2025-04-30,08:20,2025-04-30,08:20,0.6,Slight delay,Wednesday
8000207,departure,R,17015112,2025-04-30,08:20,2025-04-30,08:20,0.6,Slight delay,Wednesday
8000207,arrival,R,17015167,2025-04-30,08:21,2025-04-30,08:21,0.9,Slight delay,Wednesday
8000207,departure,R,17015167,2025-04-30,08:21,2025-04-30,08:21,0.9,Slight delay,Wednesday
8000207,arrival,R,17015167,2025-04-30,08:21,2025-04-30,08:21,0.8,Slight delay,Wednesday
8000207,departure,R,17015167,2025-04-30,08:21,2025-04-30,08:21,0.8,Slight delay,Wednesday
8000207,arrival,R,17015221,2025-04-30,08:23,2025-04-30,08:23,0.2,Slight delay,Wednesday
8000207,departure,R,17015221,2025-04-30,08:23,2025-04-30,08:23,0.2,Slight delay,Wednesday
8000207,arrival,R,17019698,2025-04-30,10:13,2025-04-30,10:13,0.9,Slight delay,Wednesday
8000207,departure,R,17019698,2025-04-30,10:13,2025-04-30,10:13,0.9,Slight delay,Wednesday
8000207,arrival,R,17019698,2025-04-30,10:13,2025-04-30,10:14,1.2,Slight delay,Wednesday
8000207,departure,R,17019698,2025-04-30,10:13,2025-04-30,10:14,1.2,Slight delay,Wednesday
8000207,arrival,R,17019698,2025-04-30,10:13,2025-04-30,10:13,0.9,Slight delay,Wednesday
8000207,departure,R,17019698,2025-04-30,10:13,2025-04-30,10:13,0.9,Slight delay,Wednesday
8000207,arrival,R,17019698,2025-04-30,10:13,2025-04-30,10:13,0.9,Slight delay,Wednesday
8000207,departure,R,17019698,2025-04-30,10:13,2025-04-30,10:13,0.9,Slight delay,Wednesday
8000207,arrival,R,17019698,2025-04-30,10:13,2025-04-30,10:14,1.2,Slight delay,Wednesday
8000207,departure,R,17019698,2025-04-30,10:13,2025-04-30,10:14,1.2,Slight delay,Wednesday
8000207,arrival,R,17019749,2025-04-30,10:15,2025-04-30,10:15,0.2,Slight delay,Wednesday
8000207,arrival,R,17019750,2025-04-30,10:15,2025-04-30,10:15,0.2,Slight delay,Wednesday
8000207,departure,R,17019749,2025-04-30,10:15,2025-04-30,10:15,0.2,Slight delay,Wednesday
8000207,departure,R,17019750,2025-04-30,10:15,2025-04-30,10:15,0.2,Slight delay,Wednesday
8000207,arrival,R,17019749,2025-04-30,10:15,2025-04-30,10:15,0.2,Slight delay,Wednesday
8000207,arrival,R,17019750,2025-04-30,10:15,2025-04-30,10:15,0.2,Slight delay,Wednesday
8000207,departure,R,17019749,2025-04-30,10:15,2025-04-30,10:15,0.2,Slight delay,Wednesday
8000207,departure,R,17019750,2025-04-30,10:15,2025-04-30,10:15,0.2,Slight delay,Wednesday
8000207,arrival,R,17019749,2025-04-30,10:15,2025-04-30,10:15,0.2,Slight delay,Wednesday
8000207,arrival,R,17019750,2025-04-30,10:15,2025-04-30,10:15,0.2,Slight delay,Wednesday
8000207,departure,R,17019749,2025-04-30,10:15,2025-04-30,10:15,0.2,Slight delay,Wednesday
8000207,departure,R,17019750,2025-04-30,10:15,2025-04-30,10:15,0.2,Slight delay,Wednesday
8000207,arrival,R,17019749,2025-04-30,10:15,2025-04-30,10:15,0.2,Slight delay,Wednesday
8000207,arrival,R,17019750,2025-04-30,10:15,2025-04-30,10:15,0.2,Slight delay,Wednesday
8000207,departure,R,17019749,2025-04-30,10:15,2025-04-30,10:15,0.2,Slight delay,Wednesday
8000207,departure,R,17019750,2025-04-30,10:15,2025-04-30,10:15,0.2,Slight delay,Wednesday
8000207,arrival,R,17019749,2025-04-30,10:15,2025-04-30,10:15,0.2,Slight delay,Wednesday
8000207,arrival,R,17019750,2025-04-30,10:15,2025-04-30,10:15,0.2,Slight delay,Wednesday
8000207,departure,R,17019749,2025-04-30,10:15,2025-04-30,10:15,0.2,Slight delay,Wednesday
8000207,departure,R,17019750,2025-04-30,10:15,2025-04-30,10:15,0.2,Slight delay,Wednesday
8000207,arrival,R,17020349,2025-04-30,10:27,2025-04-30,10:27,0.2,Slight delay,Wednesday
8000207,arrival,R,17020372,2025-04-30,10:27,2025-04-30,10:27,0.9,Slight delay,Wednesday
8000207,arrival,R,17020373,2025-04-30,10:27,2025-04-30,10:27,0.9,Slight delay,Wednesday
8000207,departure,R,17020349,2025-04-30,10:27,2025-04-30,10:27,0.2,Slight delay,Wednesday
8000207,departure,R,17020372,2025-04-30,10:27,2025-04-30,10:27,0.9,Slight delay,Wednesday
8000207,departure,R,17020373,2025-04-30,10:27,2025-04-30,10:27,0.9,Slight delay,Wednesday
8000207,arrival,R,17020349,2025-04-30,10:27,2025-04-30,10:27,0.2,Slight delay,Wednesday
8000207,arrival,R,17020372,2025-04-30,10:27,2025-04-30,10:27,1.0,Slight delay,Wednesday
8000207,arrival,R,17020373,2025-04-30,10:27,2025-04-30,10:27,1.0,Slight delay,Wednesday
8000207,departure,R,17020349,2025-04-30,10:27,2025-04-30,10:27,0.2,Slight delay,Wednesday
8000207,departure,R,17020372,2025-04-30,10:27,2025-04-30,10:27,1.0,Slight delay,Wednesday
8000207,departure,R,17020373,2025-04-30,10:27,2025-04-30,10:27,1.0,Slight delay,Wednesday
8000207,arrival,R,17020349,2025-04-30,10:27,2025-04-30,10:27,0.2,Slight delay,Wednesday
8000207,arrival,R,17020372,2025-04-30,10:27,2025-04-30,10:27,1.0,Slight delay,Wednesday
8000207,arrival,R,17020373,2025-04-30,10:27,2025-04-30,10:27,1.0,Slight delay,Wednesday
8000207,departure,R,17020349,2025-04-30,10:27,2025-04-30,10:27,0.2,Slight delay,Wednesday
8000207,departure,R,17020372,2025-04-30,10:27,2025-04-30,10:27,1.0,Slight delay,Wednesday
8000207,departure,R,17020373,2025-04-30,10:27,2025-04-30,10:27,1.0,Slight delay,Wednesday
8000207,arrival,R,17020349,2025-04-30,10:27,2025-04-30,10:27,0.2,Slight delay,Wednesday
8000207,arrival,R,17020372,2025-04-30,10:27,2025-04-30,10:27,0.9,Slight delay,Wednesday
8000207,arrival,R,17020373,2025-04-30,10:27,2025-04-30,10:27,0.9,Slight delay,Wednesday
8000207,departure,R,17020349,2025-04-30,10:27,2025-04-30,10:27,0.2,Slight delay,Wednesday
8000207,departure,R,17020372,2025-04-30,10:27,2025-04-30,10:27,0.9,Slight delay,Wednesday
8000207,departure,R,17020373,2025-04-30,10:27,2025-04-30,10:27,0.9,Slight delay,Wednesday
8000207,arrival,R,17020349,2025-04-30,10:27,2025-04-30,10:27,0.2,Slight delay,Wednesday
8000207,arrival,R,17020372,2025-04-30,10:27,2025-04-30,10:27,1.0,Slight delay,Wednesday
8000207,arrival,R,17020373,2025-04-30,10:27,2025-04-30,10:27,1.0,Slight delay,Wednesday
8000207,departure,R,17020349,2025-04-30,10:27,2025-04-30,10:27,0.2,Slight delay,Wednesday
8000207,departure,R,17020372,2025-04-30,10:27,2025-04-30,10:27,1.0,Slight delay,Wednesday
8000207,departure,R,17020373,2025-04-30,10:27,2025-04-30,10:27,1.0,Slight delay,Wednesday
8000207,arrival,R,17027656,2025-04-30,13:00,2025-04-30,13:00,0.8,Slight delay,Wednesday
8000207,arrival,R,17027658,2025-04-30,13:00,2025-04-30,13:00,0.8,Slight delay,Wednesday
8000207,arrival,R,17027660,2025-04-30,13:00,2025-04-30,13:00,0.8,Slight delay,Wednesday
8000207,arrival,R,17027662,2025-04-30,13:00,2025-04-30,13:00,0.8,Slight delay,Wednesday
8000207,arrival,R,17027664,2025-04-30,13:00,2025-04-30,13:00,0.8,Slight delay,Wednesday
8000207,arrival,R,17027666,2025-04-30,13:00,2025-04-30,13:00,0.8,Slight delay,Wednesday
8000207,departure,R,17027656,2025-04-30,13:00,2025-04-30,13:00,0.8,Slight delay,Wednesday
8000207,departure,R,17027658,2025-04-30,13:00,2025-04-30,13:00,0.8,Slight delay,Wednesday
8000207,departure,R,17027660,2025-04-30,13:00,2025-04-30,13:00,0.8,Slight delay,Wednesday
8000207,departure,R,17027662,2025-04-30,13:00,2025-04-30,13:00,0.8,Slight delay,Wednesday
8000207,departure,R,17027664,2025-04-30,13:00,2025-04-30,13:00,0.8,Slight delay,Wednesday
8000207,departure,R,17027666,2025-04-30,13:00,2025-04-30,13:00,0.8,Slight delay,Wednesday
8000207,arrival,R,17027656,2025-04-30,13:00,2025-04-30,13:00,0.9,Slight delay,Wednesday
8000207,arrival,R,17027658,2025-04-30,13:00,2025-04-30,13:00,0.9,Slight delay,Wednesday
8000207,arrival,R,17027660,2025-04-30,13:00,2025-04-30,13:00,0.9,Slight delay,Wednesday
8000207,arrival,R,17027662,2025-04-30,13:00,2025-04-30,13:00,0.9,Slight delay,Wednesday
8000207,arrival,R,17027664,2025-04-30,13:00,2025-04-30,13:00,0.9,Slight delay,Wednesday
8000207,arrival,R,17027666,2025-04-30,13:00,2025-04-30,13:00,0.9,Slight delay,Wednesday
8000207,departure,R,17027656,2025-04-30,13:00,2025-04-30,13:00,0.9,Slight delay,Wednesday
8000207,departure,R,17027658,2025-04-30,13:00,2025-04-30,13:00,0.9,Slight delay,Wednesday
8000207,departure,R,17027660,2025-04-30,13:00,2025-04-30,13:00,0.9,Slight delay,Wednesday
8000207,departure,R,17027662,2025-04-30,13:00,2025-04-30,13:00,0.9,Slight delay,Wednesday
8000207,departure,R,17027664,2025-04-30,13:00,2025-04-30,13:00,0.9,Slight delay,Wednesday
8000207,departure,R,17027666,2025-04-30,13:00,2025-04-30,13:00,0.9,Slight delay,Wednesday
8000207,arrival,R,17027656,2025-04-30,13:00,2025-04-30,13:00,0.7,Slight delay,Wednesday
8000207,arrival,R,17027658,2025-04-30,13:00,2025-04-30,13:00,0.7,Slight delay,Wednesday
8000207,arrival,R,17027660,2025-04-30,13:00,2025-04-30,13:00,0.7,Slight delay,Wednesday
8000207,arrival,R,17027662,2025-04-30,13:00,2025-04-30,13:00,0.7,Slight delay,Wednesday
8000207,arrival,R,17027664,2025-04-30,13:00,2025-04-30,13:00,0.7,Slight delay,Wednesday
8000207,arrival,R,17027666,2025-04-30,13:00,2025-04-30,13:00,0.7,Slight delay,Wednesday
8000207,departure,R,17027656,2025-04-30,13:00,2025-04-30,13:00,0.7,Slight delay,Wednesday
8000207,departure,R,17027658,2025-04-30,13:00,2025-04-30,13:00,0.7,Slight delay,Wednesday
8000207,departure,R,17027660,2025-04-30,13:00,2025-04-30,13:00,0.7,Slight delay,Wednesday
8000207,departure,R,17027662,2025-04-30,13:00,2025-04-30,13:00,0.7,Slight delay,Wednesday
8000207,departure,R,17027664,2025-04-30,13:00,2025-04-30,13:00,0.7,Slight delay,Wednesday
8000207,departure,R,17027666,2025-04-30,13:00,2025-04-30,13:00,0.7,Slight delay,Wednesday
8000207,arrival,R,17027656,2025-04-30,13:00,2025-04-30,13:00,0.8,Slight delay,Wednesday
8000207,arrival,R,17027658,2025-04-30,13:00,2025-04-30,13:00,0.8,Slight delay,Wednesday
8000207,arrival,R,17027660,2025-04-30,13:00,2025-04-30,13:00,0.8,Slight delay,Wednesday
8000207,arrival,R,17027662,2025-04-30,13:00,2025-04-30,13:00,0.8,Slight delay,Wednesday
8000207,arrival,R,17027664,2025-04-30,13:00,2025-04-30,13:00,0.8,Slight delay,Wednesday
8000207,arrival,R,17027666,2025-04-30,13:00,2025-04-30,13:00,0.8,Slight delay,Wednesday
8000207,departure,R,17027656,2025-04-30,13:00,2025-04-30,13:00,0.8,Slight delay,Wednesday
8000207,departure,R,17027658,2025-04-30,13:00,2025-04-30,13:00,0.8,Slight delay,Wednesday
8000207,departure,R,17027660,2025-04-30,13:00,2025-04-30,13:00,0.8,Slight delay,Wednesday
8000207,departure,R,17027662,2025-04-30,13:00,2025-04-30,13:00,0.8,Slight delay,Wednesday
8000207,departure,R,17027664,2025-04-30,13:00,2025-04-30,13:00,0.8,Slight delay,Wednesday
8000207,departure,R,17027666,2025-04-30,13:00,2025-04-30,13:00,0.8,Slight delay,Wednesday
8000207,arrival,R,17027656,2025-04-30,13:00,2025-04-30,13:00,0.7,Slight delay,Wednesday
8000207,arrival,R,17027658,2025-04-30,13:00,2025-04-30,13:00,0.7,Slight delay,Wednesday
8000207,arrival,R,17027660,2025-04-30,13:00,2025-04-30,13:00,0.7,Slight delay,Wednesday
8000207,arrival,R,17027662,2025-04-30,13:00,2025-04-30,13:00,0.7,Slight delay,Wednesday
8000207,arrival,R,17027664,2025-04-30,13:00,2025-04-30,13:00,0.7,Slight delay,Wednesday
8000207,arrival,R,17027666,2025-04-30,13:00,2025-04-30,13:00,0.7,Slight delay,Wednesday
8000207,departure,R,17027656,2025-04-30,13:00,2025-04-30,13:00,0.7,Slight delay,Wednesday
8000207,departure,R,17027658,2025-04-30,13:00,2025-04-30,13:00,0.7,Slight delay,Wednesday
8000207,departure,R,17027660,2025-04-30,13:00,2025-04-30,13:00,0.7,Slight delay,Wednesday
8000207,departure,R,17027662,2025-04-30,13:00,2025-04-30,13:00,0.7,Slight delay,Wednesday
8000207,departure,R,17027664,2025-04-30,13:00,2025-04-30,13:00,0.7,Slight delay,Wednesday
8000207,departure,R,17027666,2025-04-30,13:00,2025-04-30,13:00,0.7,Slight delay,Wednesday
8000207,arrival,R,17027656,2025-04-30,13:00,2025-04-30,13:00,0.9,Slight delay,Wednesday
8000207,arrival,R,17027658,2025-04-30,13:00,2025-04-30,13:00,0.9,Slight delay,Wednesday
8000207,arrival,R,17027660,2025-04-30,13:00,2025-04-30,13:00,0.9,Slight delay,Wednesday
8000207,arrival,R,17027662,2025-04-30,13:00,2025-04-30,13:00,0.9,Slight delay,Wednesday
8000207,arrival,R,17027664,2025-04-30,13:00,2025-04-30,13:00,0.9,Slight delay,Wednesday
8000207,arrival,R,17027666,2025-04-30,13:00,2025-04-30,13:00,0.9,Slight delay,Wednesday
8000207,departure,R,17027656,2025-04-30,13:00,2025-04-30,13:00,0.9,Slight delay,Wednesday
8000207,departure,R,17027658,2025-04-30,13:00,2025-04-30,13:00,0.9,Slight delay,Wednesday
8000207,departure,R,17027660,2025-04-30,13:00,2025-04-30,13:00,0.9,Slight delay,Wednesday
8000207,departure,R,17027662,2025-04-30,13:00,2025-04-30,13:00,0.9,Slight delay,Wednesday
8000207,departure,R,17027664,2025-04-30,13:00,2025-04-30,13:00,0.9,Slight delay,Wednesday
8000207,departure,R,17027666,2025-04-30,13:00,2025-04-30,13:00,0.9,Slight delay,Wednesday
8000207,departure,R,17027960,2025-04-30,13:05,2025-04-30,13:05,0.7,Slight delay,Wednesday
8000207,arrival,R,17028036,2025-04-30,13:07,2025-04-30,13:07,0.3,Slight delay,Wednesday
8000207,departure,R,17028036,2025-04-30,13:07,2025-04-30,13:07,0.3,Slight delay,Wednesday
8000207,arrival,R,17028088,2025-04-30,13:07,2025-04-30,13:07,0.6,Slight delay,Wednesday
8000207,departure,R,17028088,2025-04-30,13:07,2025-04-30,13:07,0.6,Slight delay,Wednesday
8000207,arrival,R,17028088,2025-04-30,13:07,2025-04-30,13:07,0.9,Slight delay,Wednesday
8000207,departure,R,17028088,2025-04-30,13:07,2025-04-30,13:07,0.9,Slight delay,Wednesday
8000207,arrival,R,17028088,2025-04-30,13:07,2025-04-30,13:07,0.7,Slight delay,Wednesday
8000207,departure,R,17028088,2025-04-30,13:07,2025-04-30,13:07,0.7,Slight delay,Wednesday
8000207,arrival,R,17028088,2025-04-30,13:07,2025-04-30,13:07,0.6,Slight delay,Wednesday
8000207,departure,R,17028088,2025-04-30,13:07,2025-04-30,13:07,0.6,Slight delay,Wednesday
8000207,departure,R,17028556,2025-04-30,13:16,2025-04-30,13:16,0.5,Slight delay,Wednesday
8000207,departure,R,17028657,2025-04-30,13:17,2025-04-30,13:17,0.6,Slight delay,Wednesday
8000207,departure,R,17028675,2025-04-30,13:17,2025-04-30,13:18,1.1,Slight delay,Wednesday
8000207,departure,R,17028709,2025-04-30,13:18,2025-04-30,13:18,0.4,Slight delay,Wednesday
8000207,departure,R,17028729,2025-04-30,13:18,2025-04-30,13:18,0.9,Slight delay,Wednesday
8000207,departure,R,17028709,2025-04-30,13:18,2025-04-30,13:18,0.4,Slight delay,Wednesday
8000207,departure,R,17028729,2025-04-30,13:18,2025-04-30,13:18,0.9,Slight delay,Wednesday
8000207,departure,R,17028709,2025-04-30,13:18,2025-04-30,13:18,0.4,Slight delay,Wednesday
8000207,departure,R,17028709,2025-04-30,13:18,2025-04-30,13:18,0.5,Slight delay,Wednesday
8000207,departure,R,17028763,2025-04-30,13:19,2025-04-30,13:19,0.7,Slight delay,Wednesday
8000207,departure,R,17028763,2025-04-30,13:19,2025-04-30,13:19,0.7,Slight delay,Wednesday
8000207,departure,R,17028763,2025-04-30,13:19,2025-04-30,13:19,0.7,Slight delay,Wednesday
8000207,departure,R,17028796,2025-04-30,13:20,2025-04-30,13:20,0.5,Slight delay,Wednesday
8000207,departure,R,17028815,2025-04-30,13:20,2025-04-30,13:20,0.8,Slight delay,Wednesday
8000207,departure,R,17028796,2025-04-30,13:20,2025-04-30,13:20,0.5,Slight delay,Wednesday
8000207,departure,R,17028796,2025-04-30,13:20,2025-04-30,13:20,0.5,Slight delay,Wednesday
8000207,departure,R,17028858,2025-04-30,13:21,2025-04-30,13:21,0.8,Slight delay,Wednesday
8000207,departure,R,17028858,2025-04-30,13:21,2025-04-30,13:21,0.8,Slight delay,Wednesday
8000207,departure,R,17028858,2025-04-30,13:21,2025-04-30,13:21,0.9,Slight delay,Wednesday
8000207,departure,R,17028858,2025-04-30,13:21,2025-04-30,13:21,0.8,Slight delay,Wednesday
8000207,departure,R,17028891,2025-04-30,13:22,2025-04-30,13:22,0.3,Slight delay,Wednesday
8000207,departure,R,17028891,2025-04-30,13:22,2025-04-30,13:22,0.4,Slight delay,Wednesday
8000207,departure,R,17028891,2025-04-30,13:22,2025-04-30,13:22,0.4,Slight delay,Wednesday
8000207,departure,R,17028891,2025-04-30,13:22,2025-04-30,13:22,0.3,Slight delay,Wednesday
8000207,departure,R,17028979,2025-04-30,13:23,2025-04-30,13:23,1.0,Slight delay,Wednesday
8000207,departure,R,17028979,2025-04-30,13:23,2025-04-30,13:24,1.1,Slight delay,Wednesday
8000207,departure,R,17028979,2025-04-30,13:23,2025-04-30,13:23,1.0,Slight delay,Wednesday
8000207,departure,R,17028979,2025-04-30,13:23,2025-04-30,13:23,0.9,Slight delay,Wednesday
8000207,arrival,R,17036159,2025-04-30,15:24,2025-04-30,15:24,0.7,Slight delay,Wednesday
8000207,departure,R,17036159,2025-04-30,15:24,2025-04-30,15:24,0.7,Slight delay,Wednesday
8000207,arrival,R,17036159,2025-04-30,15:24,2025-04-30,15:24,0.6,Slight delay,Wednesday
8000207,departure,R,17036159,2025-04-30,15:24,2025-04-30,15:24,0.6,Slight delay,Wednesday
8000207,arrival,R,17036159,2025-04-30,15:24,2025-04-30,15:24,0.7,Slight delay,Wednesday
8000207,departure,R,17036159,2025-04-30,15:24,2025-04-30,15:24,0.7,Slight delay,Wednesday
8000207,arrival,R,17036159,2025-04-30,15:24,2025-04-30,15:24,0.7,Slight delay,Wednesday
8000207,departure,R,17036159,2025-04-30,15:24,2025-04-30,15:24,0.7,Slight delay,Wednesday
8000207,arrival,R,17036159,2025-04-30,15:24,2025-04-30,15:24,0.6,Slight delay,Wednesday
8000207,departure,R,17036159,2025-04-30,15:24,2025-04-30,15:24,0.6,Slight delay,Wednesday
8000207,arrival,R,17042286,2025-04-30,16:59,2025-04-30,16:59,0.4,Slight delay,Wednesday
8000207,departure,R,17042286,2025-04-30,16:59,2025-04-30,16:59,0.4,Slight delay,Wednesday
8000207,arrival,R,17042286,2025-04-30,16:59,2025-04-30,16:59,0.3,Slight delay,Wednesday
8000207,departure,R,17042286,2025-04-30,16:59,2025-04-30,16:59,0.3,Slight delay,Wednesday
8000207,arrival,R,17042286,2025-04-30,16:59,2025-04-30,16:59,0.4,Slight delay,Wednesday
8000207,departure,R,17042286,2025-04-30,16:59,2025-04-30,16:59,0.4,Slight delay,Wednesday
8000207,arrival,R,17042286,2025-04-30,16:59,2025-04-30,16:59,0.2,Slight delay,Wednesday
8000207,departure,R,17042286,2025-04-30,16:59,2025-04-30,16:59,0.2,Slight delay,Wednesday
8000207,arrival,R,17042286,2025-04-30,16:59,2025-04-30,16:59,0.3,Slight delay,Wednesday
8000207,departure,R,17042286,2025-04-30,16:59,2025-04-30,16:59,0.3,Slight delay,Wednesday
8000207,departure,R,17044122,2025-04-30,17:18,2025-04-30,17:18,0.5,Slight delay,Wednesday
8000207,departure,R,17044123,2025-04-30,17:18,2025-04-30,17:18,0.5,Slight delay,Wednesday
8000207,departure,R,17044141,2025-04-30,17:18,2025-04-30,17:18,0.8,Slight delay,Wednesday
8000207,departure,R,17044165,2025-04-30,17:18,2025-04-30,17:19,1.0,Slight delay,Wednesday
8000207,arrival,R,17044264,2025-04-30,17:19,2025-04-30,17:20,1.2,Slight delay,Wednesday
8000207,arrival,R,17044265,2025-04-30,17:19,2025-04-30,17:20,1.2,Slight delay,Wednesday
8000207,arrival,R,17044268,2025-04-30,17:20,2025-04-30,17:20,0.2,Slight delay,Wednesday
8000207,arrival,R,17044284,2025-04-30,17:20,2025-04-30,17:20,0.4,Slight delay,Wednesday
8000207,departure,R,17044403,2025-04-30,17:22,2025-04-30,17:22,0.1,Slight delay,Wednesday
8000207,departure,R,17044404,2025-04-30,17:22,2025-04-30,17:22,0.1,Slight delay,Wednesday
8000207,departure,R,17044415,2025-04-30,17:22,2025-04-30,17:22,0.4,Slight delay,Wednesday
8000207,arrival,R,17044685,2025-04-30,17:25,2025-04-30,17:25,0.6,Slight delay,Wednesday
8000207,arrival,R,17044686,2025-04-30,17:25,2025-04-30,17:25,0.6,Slight delay,Wednesday
8000207,arrival,R,17045964,2025-04-30,17:44,2025-04-30,17:45,1.0,Slight delay,Wednesday
8000207,departure,R,17045964,2025-04-30,17:44,2025-04-30,17:45,1.0,Slight delay,Wednesday
8000207,arrival,R,17045964,2025-04-30,17:44,2025-04-30,17:44,1.0,Slight delay,Wednesday
8000207,departure,R,17045964,2025-04-30,17:44,2025-04-30,17:44,1.0,Slight delay,Wednesday
8000207,departure,R,17051008,2025-04-30,19:00,2025-04-30,19:00,0.5,Slight delay,Wednesday
8000207,departure,R,17050993,2025-04-30,19:00,2025-04-30,19:00,0.5,Slight delay,Wednesday
8000207,departure,R,17051024,2025-04-30,19:00,2025-04-30,19:00,0.5,Slight delay,Wednesday
8000207,departure,R,17051023,2025-04-30,19:00,2025-04-30,19:00,0.5,Slight delay,Wednesday
8000207,departure,R,17050983,2025-04-30,19:00,2025-04-30,19:00,0.5,Slight delay,Wednesday
8000207,arrival,R,17055348,2025-04-30,20:19,2025-04-30,20:19,0.7,Slight delay,Wednesday
8000207,arrival,R,17055349,2025-04-30,20:19,2025-04-30,20:19,0.7,Slight delay,Wednesday
8000207,arrival,R,17055398,2025-04-30,20:20,2025-04-30,20:21,1.1,Slight delay,Wednesday
8000207,arrival,R,17055399,2025-04-30,20:20,2025-04-30,20:21,1.1,Slight delay,Wednesday
8000207,arrival,R,17055382,2025-04-30,20:20,2025-04-30,20:20,0.5,Slight delay,Wednesday
8000207,arrival,R,17055383,2025-04-30,20:20,2025-04-30,20:20,0.5,Slight delay,Wednesday
8000207,departure,R,17055382,2025-04-30,20:20,2025-04-30,20:20,0.5,Slight delay,Wednesday
8000207,departure,R,17055383,2025-04-30,20:20,2025-04-30,20:20,0.5,Slight delay,Wednesday
8000207,departure,R,17055490,2025-04-30,20:22,2025-04-30,20:23,1.2,Slight delay,Wednesday
8000207,departure,R,17055491,2025-04-30,20:22,2025-04-30,20:23,1.2,Slight delay,Wednesday
8000207,departure,R,17055478,2025-04-30,20:22,2025-04-30,20:22,0.7,Slight delay,Wednesday
